0.0925
0.1186
0.1052
0.0994
0.1082
0.1093
0.1123
0.1151
0.1135
0.1091
0.1115
0.1136
0.1135
0.1125
0.1097
0.1086
0.1111
0.1051
0.1055
0.1044
0.1024
0.0994
0.1055
0.1115
0.1162
0.1126
0.1008
0.0949
0.109
0.1174
0.1173
0.1239
0.1233
0.1282
0.1355
0.1352
0.1402
0.1408
0.1411
0.1415
0.1456
0.1484
0.1469
0.1498
0.1507
0.1514
0.155
0.1553
0.1563
0.1552
0.1542
0.1515
0.1534
0.1517
0.1509
0.1522
0.1521
0.1544
0.1563
0.156
0.1564
0.1549
0.157
0.1568
0.1572
0.1577
0.159
0.1602
0.1602
0.1607
0.1585
0.1587
0.1548
0.1528
0.1525
0.1528
0.1544
0.1549
0.1532
0.1552
0.1543
0.1545
0.1531
0.1517
0.1517
0.1505
0.1483
0.1458
0.1464
0.1468
0.1472
0.1468
0.1482
0.148
0.1489
0.1498
0.1505
0.1498
0.1482
0.1485
0.1498
0.1502
0.1494
0.1487
0.1493
0.1517
0.1534
0.1548
0.1587
0.1608
0.161
0.1619
0.1636
0.1639
0.1626
0.1624
0.1637
0.1623
0.1622
0.1619
0.1621
0.1624
0.1617
0.1605
0.1604
0.1594
0.1591
0.1591
0.1581
0.1541
0.1549
0.1565
0.157
