14.691,13.39,0.038567,14.466,13.158,17.071,17.569,14.681,13.733,0.073342,14.432,13.074,17.14,17.537
14.714,13.443,0.045633,14.502,13.279,17.084,17.594,14.712,13.789,0.073904,14.466,13.111,17.153,17.55
14.745,13.483,0.054733,14.534,13.332,17.084,17.612,14.742,13.845,0.074437,14.5,13.148,17.167,17.564
14.757,13.514,0.0475,14.6,13.206,17.127,17.613,14.773,13.901,0.074939,14.534,13.185,17.182,17.577
14.827,13.58,0.0354,14.653,13.478,17.175,17.677,14.803,13.958,0.075411,14.568,13.223,17.196,17.59
14.92,13.603,0.043,14.728,13.717,17.204,17.704,14.834,14.014,0.075852,14.602,13.261,17.211,17.602
14.958,13.64,0.0474,14.789,13.772,17.226,17.728,14.865,14.07,0.076263,14.637,13.298,17.225,17.615
15.023,13.687,0.051433,14.881,13.792,17.268,17.768,14.895,14.126,0.076643,14.671,13.336,17.241,17.627
15.124,13.739,0.065367,14.953,14.039,17.328,17.81,14.926,14.183,0.076994,14.705,13.375,17.256,17.639
15.17,13.805,0.078167,14.951,14.221,17.369,17.789,14.957,14.239,0.077314,14.739,13.413,17.271,17.65
15.148,13.881,0.1056,14.965,14.061,17.396,17.788,14.988,14.295,0.077604,14.773,13.452,17.287,17.662
15.186,13.95,0.099967,14.953,14.213,17.416,17.774,15.018,14.351,0.077865,14.807,13.491,17.303,17.673
15.151,14.031,0.093233,14.918,13.946,17.399,17.752,15.049,14.406,0.078096,14.841,13.529,17.319,17.684
15.163,14.118,0.1125,14.934,13.93,17.409,17.75,15.08,14.462,0.078299,14.875,13.568,17.335,17.696
15.124,14.24,0.1209,14.952,13.699,17.395,17.752,15.111,14.517,0.078472,14.909,13.608,17.351,17.706
15.108,14.361,0.093467,14.894,13.735,17.329,17.732,15.142,14.572,0.078618,14.943,13.647,17.368,17.717
15.06,14.452,0.063033,14.928,12.966,17.201,17.758,15.173,14.627,0.078735,14.977,13.687,17.384,17.728
15.089,14.51,0.0542,14.993,12.818,17.164,17.79,15.205,14.681,0.078826,15.011,13.726,17.401,17.738
15.157,14.584,0.0616,15.049,13.143,17.201,17.782,15.236,14.735,0.078889,15.045,13.766,17.418,17.749
15.209,14.655,0.054133,15.091,13.257,17.269,17.782,15.267,14.789,0.078926,15.079,13.806,17.435,17.759
15.298,14.699,0.048267,15.17,13.649,17.334,17.823,15.298,14.842,0.078938,15.113,13.846,17.452,17.769
15.327,14.742,0.051967,15.205,13.819,17.336,17.871,15.33,14.895,0.078925,15.147,13.886,17.47,17.78
15.347,14.796,0.052833,15.247,13.825,17.352,17.894,15.361,14.947,0.078887,15.181,13.926,17.487,17.79
15.375,14.864,0.048733,15.299,13.847,17.373,17.921,15.393,15,0.078825,15.215,13.967,17.504,17.8
15.423,14.93,0.0466,15.346,14.043,17.415,17.917,15.424,15.051,0.07874,15.25,14.007,17.522,17.81
15.501,14.993,0.051567,15.368,14.339,17.491,17.926,15.456,15.103,0.078633,15.284,14.048,17.539,17.82
15.572,15.048,0.0582,15.406,14.552,17.534,17.95,15.488,15.154,0.078504,15.318,14.088,17.557,17.829
15.571,15.115,0.065133,15.465,14.442,17.572,17.963,15.52,15.204,0.078355,15.352,14.129,17.575,17.839
15.584,15.181,0.067567,15.488,14.517,17.591,18.016,15.551,15.254,0.078185,15.386,14.17,17.592,17.849
15.739,15.258,0.072833,15.572,14.785,17.706,17.997,15.583,15.304,0.077995,15.421,14.211,17.61,17.859
15.778,15.326,0.081,15.59,14.905,17.74,18.002,15.615,15.353,0.077787,15.455,14.252,17.628,17.869
15.83,15.407,0.095833,15.622,14.993,17.788,18.018,15.647,15.402,0.077561,15.489,14.293,17.646,17.879
15.838,15.479,0.10073,15.643,14.996,17.816,18.036,15.679,15.45,0.077317,15.523,14.334,17.663,17.888
15.842,15.575,0.1018,15.641,14.984,17.832,18.015,15.711,15.497,0.077057,15.557,14.375,17.681,17.898
15.871,15.656,0.10947,15.681,14.905,17.866,17.998,15.743,15.545,0.076782,15.592,14.416,17.699,17.908
15.882,15.734,0.13577,15.692,14.83,17.874,17.998,15.775,15.591,0.076491,15.626,14.457,17.717,17.918
15.895,15.821,0.15047,15.686,14.798,17.864,17.989,15.807,15.638,0.076186,15.66,14.499,17.735,17.928
15.814,15.908,0.12687,15.596,14.422,17.794,17.995,15.839,15.684,0.075867,15.695,14.54,17.752,17.938
15.807,15.998,0.098367,15.639,14.107,17.775,18.004,15.871,15.729,0.075535,15.729,14.581,17.77,17.947
15.88,16.109,0.15853,15.692,14.496,17.824,18.015,15.903,15.774,0.075192,15.763,14.622,17.788,17.957
15.961,16.212,0.1657,15.709,14.879,17.846,18.01,15.936,15.818,0.074837,15.797,14.663,17.805,17.967
15.929,16.282,0.1778,15.71,14.686,17.848,18.008,15.968,15.862,0.074471,15.832,14.705,17.823,17.977
15.978,16.355,0.17577,15.726,14.928,17.846,18.016,16,15.906,0.074095,15.866,14.746,17.84,17.987
15.927,16.424,0.13587,15.695,14.768,17.831,18.004,16.032,15.949,0.07371,15.9,14.787,17.858,17.997
15.861,16.48,0.14227,15.722,14.327,17.766,18.056,16.064,15.992,0.073315,15.934,14.828,17.875,18.007
15.883,16.53,0.14513,15.736,14.322,17.782,18.047,16.096,16.034,0.072913,15.968,14.869,17.892,18.018
15.867,16.585,0.11007,15.766,14.276,17.753,18.041,16.128,16.076,0.072504,16.003,14.911,17.91,18.028
15.871,16.627,0.092867,15.838,13.907,17.717,18.049,16.16,16.117,0.072087,16.037,14.952,17.927,18.038
15.92,16.661,0.086533,15.877,14.046,17.74,18.063,16.192,16.158,0.071664,16.071,14.993,17.944,18.048
16.009,16.69,0.088033,15.956,14.416,17.785,18.051,16.224,16.199,0.071236,16.105,15.034,17.961,18.059
16.087,16.731,0.0946,16.027,14.674,17.862,18.034,16.256,16.239,0.070803,16.139,15.075,17.978,18.069
16.168,16.76,0.0943,16.089,15.068,17.937,18.04,16.288,16.279,0.070365,16.173,15.116,17.995,18.08
16.246,16.809,0.096867,16.123,15.471,18.013,18.035,16.32,16.318,0.069922,16.207,15.157,18.011,18.09
16.314,16.845,0.10557,16.18,15.603,18.065,18.038,16.352,16.357,0.069477,16.241,15.197,18.028,18.101
16.353,16.877,0.1139,16.211,15.696,18.084,18.062,16.384,16.396,0.069028,16.275,15.238,18.044,18.111
16.386,16.901,0.092667,16.264,15.632,18.11,18.058,16.415,16.435,0.068577,16.309,15.279,18.061,18.122
16.422,16.947,0.084767,16.33,15.495,18.143,18.072,16.447,16.473,0.068124,16.343,15.319,18.077,18.133
16.456,16.968,0.079233,16.366,15.565,18.168,18.069,16.479,16.51,0.067669,16.376,15.36,18.093,18.143
16.519,16.987,0.079,16.442,15.521,18.179,18.099,16.51,16.548,0.067213,16.41,15.4,18.109,18.154
16.549,17.011,0.081033,16.451,15.675,18.198,18.13,16.542,16.585,0.066756,16.444,15.441,18.125,18.165
16.587,17.032,0.078267,16.484,15.666,18.192,18.163,16.574,16.621,0.066298,16.477,15.481,18.141,18.176
16.603,17.051,0.0692,16.526,15.576,18.183,18.218,16.605,16.658,0.065841,16.511,15.521,18.157,18.187
16.641,17.076,0.062067,16.595,15.448,18.203,18.234,16.636,16.694,0.065384,16.545,15.561,18.173,18.198
16.661,17.104,0.062667,16.62,15.454,18.233,18.274,16.668,16.73,0.064927,16.578,15.601,18.188,18.209
16.688,17.135,0.0622,16.622,15.575,18.281,18.234,16.699,16.766,0.064472,16.611,15.641,18.204,18.22
16.731,17.157,0.0665,16.676,15.581,18.304,18.23,16.73,16.801,0.064017,16.645,15.681,18.219,18.231
16.767,17.186,0.068433,16.721,15.585,18.332,18.234,16.761,16.836,0.063564,16.678,15.721,18.234,18.243
16.837,17.213,0.069167,16.731,15.885,18.373,18.25,16.792,16.871,0.063113,16.711,15.76,18.25,18.254
16.856,17.247,0.066633,16.797,15.653,18.376,18.285,16.823,16.906,0.062664,16.745,15.8,18.265,18.265
16.907,17.286,0.071567,16.825,15.749,18.433,18.287,16.854,16.94,0.062217,16.778,15.839,18.279,18.276
16.928,17.332,0.079833,16.859,15.775,18.444,18.29,16.885,16.974,0.061773,16.811,15.879,18.294,18.288
16.98,17.364,0.0847,16.905,15.827,18.488,18.277,16.915,17.008,0.061331,16.844,15.918,18.309,18.299
17.021,17.406,0.094433,16.92,15.978,18.527,18.251,16.946,17.042,0.060893,16.877,15.957,18.324,18.311
17.047,17.444,0.097267,16.939,15.931,18.543,18.201,16.977,17.076,0.060457,16.91,15.996,18.338,18.322
17.075,17.473,0.090833,16.977,15.884,18.552,18.203,17.007,17.109,0.060024,16.942,16.035,18.352,18.334
17.085,17.5,0.086133,16.995,15.842,18.553,18.221,17.037,17.143,0.059595,16.975,16.074,18.367,18.345
17.131,17.548,0.0825,17.027,15.882,18.562,18.234,17.068,17.176,0.059169,17.008,16.112,18.381,18.357
