-0.00060362,0.00011306,0.0024806,0.0064259,0.0017321,0.00048504
1.0822,-0.0033793,-0.059837,0.10236,0.01726,0.069674
0.09105,1.0776,0.017277,-0.30335,0.025396,0.25162
-0.50072,-0.0077038,0.79112,-1.1342,-0.0044231,-0.51894
0.029954,0.0001574,-0.0085783,1.3141,-0.0074112,0.032538
0.098003,0.017747,-0.034605,-0.014158,1.2801,0.1333
0.020219,0.011366,0.00070433,-0.19572,-0.094508,1.1419
-0.079069,-0.00092888,0.029949,-0.16364,-0.022873,-0.041263
-0.14525,0.035018,0.018072,0.41428,-0.072751,-0.12945
0.20874,-0.012187,0.16609,0.85276,0.046867,0.3059
-0.011445,0.0014587,0.0077814,-0.28617,0.0063501,-0.012455
-0.052248,-0.011322,0.026349,-0.0076226,-0.11639,-0.10533
-0.017539,-0.0077341,0.00098267,-0.11889,0.047142,-0.26879
0.012972,0.0010785,0.014244,0.02792,-0.0045913,-0.030091
-0.045939,0.030727,-0.015583,-0.12977,0.0034948,-0.069886
0.14698,-0.014755,0.035891,0.2573,-0.044775,-0.022997
0.00075682,0.001425,0.00046056,-0.033628,0.0031416,-0.0071261
0.00093058,-0.0075011,0.0040303,-0.033296,-0.044055,-0.069957
-0.038604,0.0021851,-0.006638,0.19479,0.026324,-0.0019655
-0.0097784,-0.00061564,-0.0022111,-0.011029,0.0059739,-0.0011049
-0.068546,-0.023039,0.011334,0.10744,0.024892,-0.024481
0.1262,0.017727,0.03217,-0.1325,-0.024813,0.026256
-0.012826,7.1182e-05,0.0012396,0.039764,-0.0014708,-0.0022833
-0.011901,0.00082245,0.0031813,0.10625,-0.061522,-0.011857
-0.024386,0.0024047,0.0092026,0.058733,0.0072497,-0.0023118
-0.023644,-0.00068309,0.0052758,0.019877,0.0045192,-0.0028786
0.059687,-0.030347,-0.01687,0.017405,0.023335,0.017524
0.10415,0.0025695,-0.020072,0.022812,0.014311,0.064383
-0.0024702,6.0906e-05,-0.00045123,0.0098129,0.00055528,-0.0010329
-1.9471e-05,0.002752,8.7261e-05,0.10585,-0.0070073,0.025893
-0.00061198,-0.0012753,0.0042236,-0.0086189,-0.0011905,0.021602
0.013536,-0.00018934,0.004968,-0.014842,0.0018351,0.0037322
0.03656,-0.015562,-0.018929,0.029879,0.028575,0.0077997
-0.047314,0.0050444,-0.0014809,-0.0066896,-0.0072634,0.039919
-0.0025064,-0.00052795,-8.0733e-05,0.0063971,0.00040719,-0.0052527
0.01363,0.00382,0.0051333,0.0095034,-0.012923,0.027849
0.011642,-0.0010964,-0.0019138,-0.00024927,-0.00053793,0.01308
0.015351,0.00087031,0.00096139,0.006915,0.001225,0.0096781
0.02389,-0.021918,-0.0075558,0.022313,0.012534,-0.005743
0.041342,-0.0022455,-0.01253,0.2991,0.0035527,0.0093693
0.0011731,-0.00073936,-0.00029677,-0.014262,0.00089955,-0.0018909
-0.022436,0.00054105,0.0045028,-0.07472,-0.014662,-0.019232
0.0030283,0.0016876,0.0008879,0.069556,0.004942,0.011865
0.0028232,-0.00058665,-0.00029532,-0.0080203,0.0020675,-0.0024733
0.010119,-0.012418,0.0041095,0.018172,-0.0064608,-0.0017172
0.0032622,0.0040004,-0.0015472,0.0067553,0.00016499,-0.030839
-0.0031196,-0.00011398,-0.00019716,-0.012676,-0.00035939,0.0021134
-0.013177,-0.0016719,-0.0048291,-0.019688,0.0027812,-1.4702e-05
0.0036058,-0.00071108,-0.0014283,-0.0083761,-0.0015909,0.039402
-0.00048855,-0.00066439,0.0019706,0.0067531,-0.001926,0.00099431
0.02644,-0.0078165,-0.0017755,-0.062528,-0.003589,0.0042705
-0.0045071,-0.0014171,-0.0027971,-0.064985,0.0062683,-0.035739
-0.0010725,-1.3978e-05,3.0941e-05,-0.0076695,-0.0013158,0.00066206
-0.0054732,-0.00043079,0.00058729,0.015106,-0.008596,0.010483
0.0024002,0.00092585,0.0015322,-0.0043867,0.0017672,0.01419
-0.0078159,0.0015124,0.0014571,0.020639,-0.0017902,-0.0021191
0.02008,-0.009117,-0.00099607,-0.0037533,-0.0061038,-0.005942
0.026837,0.0033639,-0.0098819,-0.018935,0.0097719,0.024196
-0.0012069,-0.00010113,0.00046465,-0.0032441,-0.00084676,-0.00092603
-0.011048,-0.0029703,-0.00062125,3.9219e-05,-0.0097844,0.0059295
-0.0054187,0.00075416,0.0014944,-0.018114,0.0059187,-0.01186
-0.0091062,0.0014769,0.0019601,0.0076722,-0.002173,-0.0061214
0.00032668,-0.008867,0.0022227,-0.032127,-0.010658,-0.013972
-0.02715,0.00021739,0.0043114,-0.021182,-0.0021817,0.025935
0.001416,-0.00033848,0.00020929,-0.0033926,0.00054403,-0.0018343
-0.00080758,-0.0024628,-0.0026964,-0.016897,-0.0024956,0.0025219
0.00079848,4.5093e-05,-0.0002255,-0.015878,0.0022968,-0.0051798
-0.003509,0.0005095,0.0013351,0.00085294,0.00086105,-0.0033853
-0.0039688,-0.0065769,0.0040257,-0.041265,-0.0083721,-0.015175
-0.0078974,-0.0014195,-0.0083206,0.0063664,-0.0021346,0.022335
