-0.001452,1.6571e-05,0.0028675,-0.0010482,0.0021755,0.0010283
1.0703,-0.0038857,-0.058282,0.087074,0.016141,0.067004
0.06918,1.0783,0.02234,-0.2831,0.029509,0.22932
-0.50341,-0.0059942,0.79176,-1.0697,0.036038,-0.53298
0.028432,0.00021835,-0.0082794,1.315,-0.01035,0.031879
0.041853,0.020708,-0.028127,0.14555,1.3057,0.060922
0.015646,0.01135,0.00057358,-0.194,-0.084846,1.1385
-0.075836,-0.00062367,0.029667,-0.1598,-0.024467,-0.040514
-0.1334,0.034934,0.015571,0.41694,-0.08913,-0.11761
0.20831,-0.014359,0.16732,0.83637,0.096234,0.307
-0.010301,0.0015299,0.0075229,-0.28411,0.0059042,-0.012117
0.023815,-0.018398,0.016702,-0.050788,-0.17316,-0.037326
-0.017854,-0.0081565,0.0011893,-0.10406,0.04968,-0.27276
0.013593,0.0012377,0.014197,0.031408,-6.4495e-05,-0.03036
-0.041874,0.031451,-0.016587,-0.12946,-0.0059662,-0.065211
0.14751,-0.016289,0.037653,0.21788,-0.051937,-0.0179
0.001762,0.0014359,0.0003085,-0.033574,0.0064684,-0.0067079
0.0086089,-0.0034955,0.0075152,-0.13707,-0.043699,-0.053084
-0.036613,0.0020024,-0.0062609,0.19597,0.033637,-0.0012317
-0.0087614,-0.00065534,-0.0023134,-0.0085707,0.0079766,-0.0013138
-0.063916,-0.022584,0.010351,0.10425,0.026031,-0.020621
0.12077,0.017704,0.033102,-0.15257,-0.035195,0.028491
-0.012135,3.1193e-05,0.0012081,0.038815,-0.00019724,-0.0020285
-0.012377,0.0053223,0.0048468,0.039723,-0.055032,0.011785
-0.022846,0.0023564,0.0096928,0.050743,0.0057993,0.00033331
-0.022422,-0.00072315,0.0051956,0.020473,0.0053629,-0.0026864
0.06395,-0.030511,-0.017727,0.011179,0.031569,0.020014
0.099753,0.0022744,-0.020609,0.020667,-0.020141,0.066087
-0.0022175,2.894e-05,-0.0004535,0.0091314,-0.00048488,-0.00096319
0.0091904,-0.0014197,-0.0056552,0.11905,0.0049759,0.028153
-0.00036293,-0.0012111,0.0044186,-0.017027,-0.012275,0.024253
0.014133,-0.00021155,0.0049524,-0.015984,0.0031692,0.0041588
0.040048,-0.015712,-0.01938,0.025001,0.031143,0.0090155
-0.049085,0.0051324,-0.0027796,-0.0049309,-0.016148,0.041695
-0.0022827,-0.00053155,-0.00013788,0.0064985,-0.00065618,-0.0050797
0.011694,0.0035918,0.0015925,0.04724,-0.0059854,0.0080333
0.011475,-0.00095622,-0.0022131,-0.003324,-0.00036366,0.014939
0.015994,0.00086601,0.00090483,0.0064665,-0.00054309,0.010183
0.027116,-0.022006,-0.0079099,0.018401,0.013396,-0.0038665
0.037698,-0.0021616,-0.012923,0.29553,0.0035631,0.0088211
0.0013186,-0.00072808,-0.00035992,-0.013887,-0.00048295,-0.001775
-0.022053,0.00090396,0.0048004,-0.046954,-0.0053686,-0.028269
0.0027908,0.001619,0.00055798,0.06908,0.0077167,0.01231
0.0037337,-0.00053762,-0.0004709,-0.0070627,0.00065277,-0.0019519
0.011444,-0.012504,0.003928,0.015818,-0.0042276,-0.0007628
0.0008438,0.0038369,-0.0017506,7.257e-05,0.0010204,-0.031492
-0.0030268,-9.0029e-05,-0.00025507,-0.012459,-0.00057264,0.0021854
-0.020544,-0.0033131,-0.0042387,-0.022289,0.0095006,-0.0036722
0.0032468,-0.00091675,-0.0016457,-0.010448,0.0015042,0.039233
0.00047809,-0.00061443,0.0017557,0.0082026,-0.0019003,0.0013896
0.025574,-0.0079595,-0.0017468,-0.063033,-0.0053969,0.0036775
-0.0063971,-0.0015245,-0.0028184,-0.070377,0.0046122,-0.036285
-0.0011471,-8.1029e-06,1.3047e-05,-0.0077151,-0.0010882,0.00060169
-0.014995,-0.00098805,0.00058719,0.0062718,-0.0070145,0.0074707
0.0011258,0.00072828,0.0015434,-0.0072269,0.0033571,0.013545
-0.0070164,0.0015386,0.0012841,0.022157,-0.0016696,-0.0020551
0.018532,-0.009273,-0.00094671,-0.0029922,-0.0068261,-0.0067663
0.026143,0.003445,-0.0098351,-0.021656,0.0095859,0.02433
-0.0014411,-0.00011117,0.00048292,-0.0033326,-0.00025624,-0.0011004
-0.017485,-0.0021027,0.0014423,-0.014254,-0.014113,0.0055827
-0.0069816,0.00058552,0.0015807,-0.021286,0.0055298,-0.012152
-0.0085171,0.0014843,0.001822,0.0089164,-0.0018977,-0.0061561
-0.0018827,-0.0090798,0.0023986,-0.03147,-0.0058941,-0.014909
-0.025636,0.00041744,0.0043075,-0.021488,-0.0014309,0.026721
0.0010597,-0.00036438,0.00026746,-0.0035705,0.001204,-0.0020252
-0.0041986,-0.0025869,0.00013979,-0.023422,-0.0072289,0.0028098
-0.00094377,-4.5222e-05,-6.8059e-05,-0.019692,0.0016379,-0.0051256
-0.0031583,0.00051168,0.0012415,0.0018045,-0.0012428,-0.0034631
-0.0069323,-0.0069214,0.0044512,-0.041738,-0.0040219,-0.016425
-0.0061654,-0.0011236,-0.0082748,0.0079797,-0.010069,0.02229
-0.00025434,-0.00055692,-0.00021509,-0.007065,0.00051007,-0.0019755
-0.00096987,-0.00011936,0.00026412,-0.025096,-0.0042593,-0.0031134
-0.0003082,-0.00043713,-0.0014863,-0.029075,-0.0029509,0.011017
0.006993,0.0017103,-2.2796e-05,0.0061288,-0.00092256,0.0049432
