-0.015753,-1.2136e-05,0.0015372,0.0063045,0.0027466,-0.0014628
0.72339,0.00037118,-0.00048014,0.004256,-0.00073642,0.0019492
0.98673,1.0789,0.019426,-0.31662,0.030212,0.25531
-10.889,0.021231,0.87456,-0.88179,-0.032183,-0.54905
0.54786,-0.00015113,-0.0088251,1.311,-0.0065137,0.032837
0.68668,0.017633,-0.030515,0.0025291,1.2849,0.13526
0.19354,0.010499,-0.0054593,-0.2029,-0.092397,1.142
0.16616,-0.00024508,-0.00045558,0.0052942,0.00082486,0.00058487
0.60041,0.033653,0.017233,0.4084,-0.075279,-0.12536
-7.8391,-0.014237,0.1479,1.0828,0.080567,0.33147
-0.66444,0.0017251,0.0079718,-0.287,0.0054593,-0.012033
-0.90212,-0.010253,0.023784,-0.01083,-0.11909,-0.10678
-0.65791,-0.007699,0.0045876,-0.12943,0.044098,-0.26922
0.047446,0.00010626,0.00017279,-0.0034168,7.0031e-05,-0.0013589
-3.2119,0.030106,-0.011222,-0.14408,0.00096313,-0.079146
4.8959,-0.01108,0.0078571,0.24765,-0.042909,-0.0077958
0.4459,0.0013493,-0.00034243,-0.030594,0.0030475,-0.0059196
1.0617,-0.0077331,0.0012267,-0.033928,-0.045542,-0.069924
0.87248,0.0022536,-0.006077,0.19835,0.025921,-0.001093
0.019172,-1.2145e-05,-2.798e-05,0.00034304,-0.00025191,-0.0011414
0.32182,-0.022389,0.013585,0.11533,0.02275,-0.028423
0.12345,0.016835,0.0073186,-0.11684,-0.029253,0.025105
-0.16465,-8.2971e-05,0.0008199,0.039442,-0.0012123,-0.0024062
-1.5139,0.00041001,0.0023398,0.10161,-0.060809,-0.01361
-0.66362,0.0024506,0.011816,0.055324,0.0071068,-0.004452
-0.013411,1.0649e-05,0.00027901,-0.0023666,0.00013733,-0.00096512
0.2703,-0.030395,-0.01517,0.025311,0.024074,0.014182
4.7692,0.0018013,-0.038283,-0.026546,0.0098491,0.05503
-0.10953,7.6066e-05,-8.294e-05,0.0078706,0.00021433,-0.0019632
0.41729,0.0027628,-0.0010655,0.10286,-0.0080051,0.027922
-0.78408,-0.0011485,0.0061399,-0.010281,-0.0012867,0.020825
0.018629,-0.00011199,0.00027247,-0.00010706,0.00015398,-0.00034278
2.147,-0.015177,-0.019135,0.039314,0.02981,0.0078751
2.8531,0.0014766,-0.011571,-0.045378,-0.0085023,0.027638
-0.030639,-0.00051279,0.00013116,0.0070186,0.00032971,-0.0056416
0.1508,0.0034044,0.0035022,0.0087821,-0.012845,0.029871
-0.11584,-0.0010557,-0.0014542,0.0023954,-0.00020511,0.015225
0.029644,-1.7657e-05,2.8697e-05,-0.0022718,-4.3489e-05,0.0001114
0.90842,-0.021929,-0.0078761,0.026589,0.013971,-0.0067043
1.1561,-0.0049829,-0.012554,0.2205,0.0014161,-0.0056813
0.016647,-0.00074598,-0.00010423,-0.013934,0.0010592,-0.0020585
0.11294,9.1279e-05,0.0027591,-0.07779,-0.014249,-0.01778
-0.20441,0.0016162,0.00063741,0.074086,0.0056328,0.014649
-0.0040302,-4.6045e-06,7.886e-05,-0.0003815,6.9814e-05,0.00026576
-0.56646,-0.012261,0.0040688,0.014779,-0.0059885,-0.0036194
2.0232,0.00096236,-0.0010917,-0.046932,0.00038503,-0.033973
-0.059131,-0.00012655,-0.0001485,-0.012132,-0.00018955,0.0021683
0.35547,-0.0021519,-0.0051454,-0.025489,0.0025076,-0.00042577
-0.12023,-0.00064451,-0.0017753,-0.004216,-0.001548,0.041211
0.016606,1.5618e-05,-4.0996e-05,0.00038322,-8.2324e-05,0.00043617
-0.017399,-0.0077195,-0.0025759,-0.062867,-0.0040221,0.004731
0.3384,-0.0054922,-0.0021114,-0.12594,0.0087059,-0.032442
-0.01925,2.8964e-05,0.00021991,-0.00769,-0.0013436,0.00063484
0.064479,-0.00065134,0.0017984,0.0097976,-0.0088838,0.0083493
0.064463,0.0011704,0.0014632,0.0016288,0.0015176,0.01478
0.0039645,-7.2981e-05,6.8231e-05,-0.00073628,-0.00011106,8.1523e-05
0.089067,-0.0092217,-0.0029683,-0.00071662,-0.0059092,-0.0032652
1.0287,-0.00079016,-0.00755,-0.080287,0.010659,0.031115
-0.037727,-6.1667e-05,0.00059138,-0.0025451,-0.0008363,-0.00093643
-0.10227,-0.0030268,0.00075203,-0.0016768,-0.0097329,0.0043513
0.14514,0.00099926,0.0013421,-0.013005,0.0059179,-0.012412
0.0030604,5.8472e-06,-1.4722e-05,-2.8052e-05,8.2933e-07,5.9317e-05
-0.37856,-0.0090484,6.7111e-05,-0.03051,-0.010595,-0.011309
0.85393,-0.0038869,0.0053407,-0.069447,-0.0014486,0.037424
-0.010509,-0.00028957,0.00030205,-0.0030465,0.000514,-0.0019235
-0.062559,-0.0022461,-0.00097528,-0.016801,-0.0026033,0.0016919
0.16618,0.00028065,2.5287e-06,-0.01422,0.0022323,-0.0070967
-0.0069895,-2.4297e-06,0.00010765,-0.00032136,-1.3906e-05,0.00013523
-0.61687,-0.0066783,0.0020377,-0.040363,-0.0089684,-0.012615
1.3036,-0.0053498,-0.004983,-0.045989,-0.0028796,0.031461
0.018278,-0.00047552,-0.00032341,-0.0061136,-2.6172e-05,-0.0018976
0.067017,-0.00027922,0.00024519,-0.014535,-0.0036705,-0.00088217
0.32,-0.00018294,-0.0014491,-0.025057,0.00055303,0.0090998
-0.0045628,-4.3211e-05,1.0744e-05,-0.00063945,-2.0222e-05,0.00021004
-0.54676,-0.008145,0.0025384,-0.035154,-0.011142,-0.011373
0.23297,-0.0031837,0.0091945,-0.021364,-0.00028648,0.012988
0.082595,-0.00049546,-0.0003055,-0.006443,-0.00062881,0.00019436
-0.33194,0.0021056,0.0012701,-0.041628,-0.0020754,0.0011895
0.19946,-0.00073849,-0.00063756,-0.031905,-0.0019088,0.018813
